1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14730;Nordsachsen;LK;3,020;1,525;756;25;0;0;383;12.7;301;275;26;59;19.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15001;Dessau-Roßlau;KfS;2,475;3,000;657;26.5;0;0;373;15.1;211;176;35;20;9.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15002;Halle (Saale);KfS;8,869;3,726;2,538;28.6;0;0;990;11.2;443;382;61;106;23.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15003;Magdeburg;KfS;8,445;3,546;2,881;34.1;0;0;1,751;20.7;480;424;56;103;21.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15081;Altmarkkreis Salzwedel;LK;827;970;248;30;0;0;92;11.1;100;79;21;7;7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15082;Anhalt-Bitterfeld;LK;2,715;1,665;567;20.9;0;0;303;11.2;309;268;41;49;15.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15083;Börde;LK;1,835;1,061;483;26.3;0;0;304;16.6;251;219;32;57;22.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15084;Burgenlandkreis;LK;3,448;1,882;1,281;37.2;0;0;778;22.6;418;365;53;58;13.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15085;Harz;LK;3,146;1,432;1,131;36;0;0;304;9.7;278;252;26;30;10.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15086;Jerichower Land;LK;1,264;1,384;306;24.2;0;0;235;18.6;156;142;14;32;20.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15087;Mansfeld-Südharz;LK;1,722;1,232;654;38;0;0;391;22.7;225;199;26;32;14.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15088;Saalekreis;LK;2,878;1,548;913;31.7;0;0;496;17.2;305;273;32;80;26.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15089;Salzlandkreis;LK;2,510;1,290;660;26.3;0;0;335;13.3;306;275;31;34;11.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15090;Stendal;LK;1,435;1,254;352;24.5;0;0;176;12.3;150;133;17;12;8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15091;Wittenberg;LK;2,292;1,798;495;21.6;0;0;307;13.4;252;223;29;30;11.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16051;Erfurt;KfS;3,719;1,762;1,155;31.1;0;0;639;17.2;398;347;51;103;25.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16052;Gera;KfS;877;926;262;29.9;0;0;153;17.4;85;69;16;16;18.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16053;Jena;KfS;1,044;946;187;17.9;0;0;134;12.8;90;81;9;26;28.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16054;Suhl;KfS;145;407;34;23.4;0;0;24;16.6;24;20;4;3;12.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16055;Weimar;KfS;913;1,419;173;18.9;0;0;171;18.7;99;90;9;22;22.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16056;Eisenach;KfS;437;1,026;111;25.4;0;0;110;25.2;75;71;4;13;17.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16061;Eichsfeld;LK;304;301;92;30.3;0;0;72;23.7;64;58;6;18;28.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16062;Nordhausen;LK;745;875;198;26.6;0;0;149;20;110;92;18;28;25.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16063;Wartburgkreis;LK;378;303;85;22.5;0;0;81;21.4;79;69;10;12;15.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16064;Unstrut-Hainich-Kreis;LK;1,077;1,036;222;20.6;0;0;212;19.7;148;130;18;14;9.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16065;Kyffhäuserkreis;LK;871;1,136;333;38.2;0;0;152;17.5;117;108;9;8;6.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16066;Schmalkalden-Meiningen;LK;517;419;144;27.9;0;0;84;16.2;77;69;8;7;9.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16067;Gotha;LK;859;634;252;29.3;0;0;125;14.6;125;118;7;32;25.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16068;Sömmerda;LK;690;984;196;28.4;0;0;160;23.2;93;87;6;6;6.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16069;Hildburghausen;LK;306;476;86;28.1;0;0;123;40.2;48;39;9;1;2.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16070;Ilm-Kreis;LK;1,150;1,053;283;24.6;0;0;185;16.1;120;105;15;13;10.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16071;Weimarer Land;LK;604;734;158;26.2;0;0;97;16.1;90;83;7;24;26.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16072;Sonneberg;LK;155;274;47;30.3;0;0;41;26.5;56;47;9;4;7.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16073;Saalfeld-Rudolstadt;LK;583;538;141;24.2;0;0;213;36.5;108;90;18;5;4.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16074;Saale-Holzland-Kreis;LK;571;676;181;31.7;0;0;187;32.7;113;97;16;23;20.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16075;Saale-Orla-Kreis;LK;349;424;80;22.9;0;0;70;20.1;81;70;11;20;24.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16076;Greiz;LK;410;411;97;23.7;0;0;97;23.7;111;95;16;44;39.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16077;Altenburger Land;LK;600;655;203;33.8;0;0;147;24.5;107;87;20;15;14
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1001;Flensburg;KfS;248;284;122;49.2;0;0;71;28.6;48;46;2;11;22.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1002;Kiel;KfS;572;231;281;49.1;0;0;37;6.5;49;43;6;18;36.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1003;Lübeck;KfS;399;184;177;44.4;0;0;49;12.3;52;45;7;13;25
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1004;Neumünster;KfS;190;238;84;44.2;0;0;56;29.5;25;19;6;4;16
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1051;Dithmarschen;K;169;127;73;43.2;0;0;16;9.5;16;15;1;1;6.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1053;Herzogtum Lauenburg;K;386;198;165;42.7;0;0;53;13.7;40;38;2;16;40
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1054;Nordfriesland;K;174;106;72;41.4;0;0;37;21.3;27;27;0;1;3.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1055;Ostholstein;K;240;120;130;54.2;0;0;23;9.6;27;22;5;7;25.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1056;Pinneberg;K;569;183;291;51.1;0;0;47;8.3;47;43;4;26;55.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1057;Plön;K;248;193;124;50;0;0;14;5.6;9;9;0;3;33.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1058;Rendsburg-Eckernförde;K;521;191;220;42.2;0;0;56;10.7;72;70;2;22;30.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1059;Schleswig-Flensburg;K;301;151;132;43.9;0;0;60;19.9;35;34;1;7;20
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1060;Segeberg;K;460;169;185;40.2;0;0;48;10.4;51;47;4;23;45.1
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1061;Steinburg;K;251;190;127;50.6;0;0;21;8.4;22;21;1;13;59.1
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;1062;Stormarn;K;675;279;298;44.1;0;0;73;10.8;60;57;3;38;63.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;2000;Hamburg;KfS;5,769;319;2,663;46.2;0;0;683;11.8;385;357;28;267;69.4
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3101;Braunschweig;KfS;375;151;160;42.7;0;0;48;12.8;50;42;8;19;38
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3102;Salzgitter;KfS;141;136;61;43.3;0;0;27;19.1;27;22;5;6;22.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3103;Wolfsburg;KfS;288;232;120;41.7;0;0;78;27.1;39;36;3;25;64.1
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3151;Gifhorn;LK;197;113;81;41.1;0;0;40;20.3;37;33;4;8;21.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3153;Goslar;LK;145;105;66;45.5;0;0;46;31.7;38;34;4;20;52.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3154;Helmstedt;LK;205;223;63;30.7;0;0;57;27.8;47;39;8;11;23.4
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3155;Northeim;LK;93;70;24;25.8;0;0;32;34.4;37;29;8;11;29.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3157;Peine;LK;234;176;81;34.6;0;0;88;37.6;34;30;4;17;50
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3158;Wolfenbüttel;LK;97;80;41;42.3;0;0;15;15.5;14;14;0;6;42.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3159;Göttingen;LK;502;153;246;49;0;0;131;26.1;93;70;23;28;30.1
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3241;Region Hannover;LK;2,919;254;1,205;41.3;0;0;535;18.3;307;269;38;174;56.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3251;Diepholz;LK;358;166;142;39.7;0;0;84;23.5;90;83;7;34;37.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3252;Hameln-Pyrmont;LK;195;132;76;39;0;0;57;29.2;42;34;8;12;28.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3254;Hildesheim;LK;423;153;167;39.5;0;0;100;23.6;81;68;13;22;27.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3255;Holzminden;LK;102;143;48;47.1;0;0;58;56.9;41;40;1;19;46.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3256;Nienburg (Weser);LK;247;203;81;32.8;0;0;48;19.4;54;46;8;15;27.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3257;Schaumburg;LK;277;176;93;33.6;0;0;66;23.8;60;54;6;41;68.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3351;Celle;LK;266;149;92;34.6;0;0;64;24.1;51;39;12;18;35.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3352;Cuxhaven;LK;377;190;151;40.1;0;0;95;25.2;75;64;11;21;28
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3353;Harburg;LK;638;255;251;39.3;0;0;68;10.7;78;75;3;41;52.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3354;Lüchow-Dannenberg;LK;52;107;19;36.5;0;0;21;40.4;14;14;0;3;21.4
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3355;Lüneburg;LK;277;153;98;35.4;0;0;63;22.7;61;51;10;26;42.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3356;Osterholz;LK;284;252;89;31.3;0;0;125;44;82;75;7;48;58.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3357;Rotenburg (Wümme);LK;297;182;117;39.4;0;0;70;23.6;96;81;15;46;47.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3358;Landkreis Heidekreis;LK;354;254;136;38.4;0;0;121;34.2;69;61;8;46;66.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3359;Stade;LK;438;217;169;38.6;0;0;118;26.9;95;91;4;55;57.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3360;Uelzen;LK;92;99;29;31.5;0;0;22;23.9;25;24;1;14;56
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3361;Verden;LK;278;205;127;45.7;0;0;115;41.4;58;50;8;35;60.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3401;Delmenhorst;KfS;188;244;73;38.8;0;0;68;36.2;43;36;7;21;48.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3402;Emden;KfS;122;242;39;32;0;0;44;36.1;18;13;5;7;38.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3403;Oldenburg (Oldenburg);KfS;409;247;186;45.5;0;0;94;23;69;63;6;28;40.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3404;Osnabrück;KfS;298;182;108;36.2;0;0;39;13.1;51;42;9;31;60.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3405;Wilhelmshaven;KfS;163;214;71;43.6;0;0;45;27.6;48;38;10;5;10.4
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3451;Ammerland;LK;137;112;61;44.5;0;0;24;17.5;15;14;1;3;20
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3452;Aurich;LK;194;102;80;41.2;0;0;86;44.3;63;56;7;8;12.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3453;Cloppenburg;LK;150;90;64;42.7;0;0;32;21.3;45;42;3;19;42.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3454;Emsland;LK;352;110;143;40.6;0;0;66;18.8;78;72;6;42;53.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3455;Friesland;LK;94;96;31;33;0;0;15;16;22;21;1;6;27.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3456;Grafschaft Bentheim;LK;158;116;65;41.1;0;0;38;24.1;46;36;10;27;58.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3457;Leer;LK;238;141;89;37.4;0;0;47;19.7;53;47;6;19;35.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3458;Oldenburg;LK;275;212;103;37.5;0;0;58;21.1;46;35;11;19;41.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3459;Osnabrück;LK;412;116;141;34.2;0;0;108;26.2;85;72;13;44;51.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3460;Vechta;LK;137;98;58;42.3;0;0;25;18.2;28;24;4;8;28.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3461;Wesermarsch;LK;84;94;34;40.5;0;0;19;22.6;30;24;6;7;23.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;3462;Wittmund;LK;32;56;20;62.5;0;0;11;34.4;9;8;1;1;11.1
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;4011;Bremen;KfS;2,249;398;982;43.7;0;0;149;6.6;170;149;21;87;51.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;4012;Bremerhaven;KfS;357;316;142;39.8;0;0;30;8.4;44;38;6;12;27.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5111;Düsseldorf;KfS;1,560;254;769;49.3;0;0;158;10.1;148;112;36;100;67.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5112;Duisburg;KfS;1,094;219;523;47.8;0;0;220;20.1;174;145;29;77;44.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5113;Essen;KfS;1,644;282;736;44.8;0;0;184;11.2;168;127;41;77;45.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5114;Krefeld;KfS;547;241;234;42.8;0;0;120;21.9;122;92;30;48;39.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5116;Mönchengladbach;KfS;718;275;335;46.7;0;0;133;18.5;109;95;14;42;38.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5117;Mülheim an der Ruhr;KfS;532;311;242;45.5;0;0;85;16;63;53;10;44;69.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5119;Oberhausen;KfS;484;229;234;48.3;0;0;78;16.1;64;49;15;38;59.4
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5120;Remscheid;KfS;109;99;53;48.6;0;0;25;22.9;24;22;2;7;29.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5122;Solingen;KfS;286;180;118;41.3;0;0;31;10.8;39;39;0;18;46.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5124;Wuppertal;KfS;723;205;348;48.1;0;0;114;15.8;95;86;9;29;30.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5154;Kleve;K;603;194;277;45.9;0;0;173;28.7;99;84;15;54;54.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5158;Mettmann;K;1,063;219;522;49.1;0;0;234;22;126;112;14;64;50.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5162;Rhein-Kreis Neuss;K;1,205;269;559;46.4;0;0;213;17.7;131;114;17;77;58.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5166;Viersen;K;593;199;280;47.2;0;0;116;19.6;65;58;7;32;49.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5170;Wesel;K;904;196;413;45.7;0;0;125;13.8;127;110;17;71;55.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5314;Bonn;KfS;863;268;483;56;0;0;82;9.5;88;73;15;37;42
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5315;Köln;KfS;3,164;294;1,521;48.1;0;0;361;11.4;286;235;51;182;63.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5316;Leverkusen;KfS;332;204;159;47.9;0;0;56;16.9;57;49;8;38;66.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5334;Aachen;K;1,455;263;625;43;0;0;258;17.7;145;119;26;83;57.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5358;Düren;K;632;241;269;42.6;0;0;120;19;105;90;15;50;47.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5362;Rhein-Erft-Kreis;K;1,044;224;493;47.2;0;0;167;16;152;132;20;80;52.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5366;Euskirchen;K;363;190;164;45.2;0;0;46;12.7;49;40;9;29;59.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5370;Heinsberg;K;514;203;232;45.1;0;0;96;18.7;87;77;10;40;46
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5374;Oberbergischer Kreis;K;478;175;223;46.7;0;0;100;20.9;111;99;12;38;34.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5378;Rheinisch-Bergischer Kreis;K;536;189;267;49.8;0;0;45;8.4;54;42;12;25;46.3
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5382;Rhein-Sieg-Kreis;K;1,439;241;703;48.9;0;0;189;13.1;122;114;8;70;57.4
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5512;Bottrop;KfS;306;261;169;55.2;0;0;36;11.8;41;33;8;22;53.7
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5513;Gelsenkirchen;KfS;740;282;341;46.1;0;0;107;14.5;87;74;13;43;49.4
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5515;Münster;KfS;750;241;354;47.2;0;0;135;18;96;81;15;59;61.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5554;Borken;K;635;172;268;42.2;0;0;154;24.3;96;85;11;44;45.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5558;Coesfeld;K;403;184;160;39.7;0;0;131;32.5;86;77;9;52;60.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5562;Recklinghausen;K;1,736;281;763;44;0;0;322;18.5;184;159;25;103;56
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5566;Steinfurt;K;693;156;268;38.7;0;0;139;20.1;112;96;16;56;50
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5570;Warendorf;K;377;136;180;47.7;0;0;59;15.6;73;65;8;43;58.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5711;Bielefeld;KfS;619;186;322;52;0;0;98;15.8;77;66;11;41;53.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5754;Gütersloh;K;494;137;238;48.2;0;0;132;26.7;121;91;30;77;63.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5758;Herford;K;396;158;155;39.1;0;0;50;12.6;47;43;4;15;31.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5762;Höxter;K;164;116;58;35.4;0;0;38;23.2;20;19;1;14;70
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5766;Lippe;K;467;134;217;46.5;0;0;80;17.1;42;33;9;13;31
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5770;Minden-Lübbecke;K;510;164;174;34.1;0;0;86;16.9;77;68;9;25;32.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5774;Paderborn;K;391;128;174;44.5;0;0;90;23;70;60;10;33;47.1
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5911;Bochum;KfS;958;263;446;46.6;0;0;99;10.3;89;67;22;33;37.1
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5913;Dortmund;KfS;2,024;346;935;46.2;0;0;314;15.5;225;197;28;139;61.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5914;Hagen;KfS;428;227;163;38.1;0;0;80;18.7;63;57;6;35;55.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5915;Hamm;KfS;293;163;120;41;0;0;66;22.5;77;70;7;50;64.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5916;Herne;KfS;418;267;208;49.8;0;0;68;16.3;52;37;15;31;59.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5954;Ennepe-Ruhr-Kreis;K;847;260;418;49.4;0;0;122;14.4;73;64;9;30;41.1
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5958;Hochsauerlandkreis;K;249;95;128;51.4;0;0;60;24.1;56;50;6;30;53.6
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5962;Märkischer Kreis;K;661;159;309;46.7;0;0;154;23.3;117;106;11;47;40.2
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5966;Olpe;K;93;69;39;41.9;0;0;10;10.8;13;13;0;10;76.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5970;Siegen-Wittgenstein;K;254;91;128;50.4;0;0;84;33.1;66;57;9;29;43.9
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5974;Soest;K;456;151;185;40.6;0;0;104;22.8;90;77;13;49;54.4
