1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7335;Kaiserslautern;LK;443;419;35;7.9;0;0;424;95.7;384;306;78;106;27.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7336;Kusel;LK;322;455;12;3.7;0;0;305;94.7;288;224;64;87;30.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7337;Südliche Weinstraße;LK;455;411;50;11;0;0;431;94.7;417;324;93;90;21.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7338;Rhein-Pfalz-Kreis;LK;684;445;76;11.1;1;0;657;96.1;579;437;142;154;26.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7339;Mainz-Bingen;LK;813;388;41;5;0;0;767;94.3;713;547;166;188;26.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7340;Südwestpfalz;LK;237;248;15;6.3;0;0;225;94.9;214;171;43;21;9.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8111;Stuttgart;SK;4,518;714;232;5.1;0;0;3,983;88.2;3,594;2,934;660;1,607;44.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8115;Böblingen;LK;1,600;411;87;5.4;1;0;1,499;93.7;1,338;1,051;287;606;45.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8116;Esslingen;LK;2,090;393;81;3.9;0;0;1,977;94.6;1,833;1,490;343;844;46
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8117;Göppingen;LK;876;342;37;4.2;0;0;824;94.1;761;627;134;308;40.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8118;Ludwigsburg;LK;2,202;406;118;5.4;0;0;2,077;94.3;1,918;1,518;400;800;41.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8119;Rems-Murr-Kreis;LK;1,790;421;101;5.6;0;0;1,697;94.8;1,521;1,186;335;620;40.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8121;Heilbronn;SK;669;535;27;4;1;0;614;91.8;592;503;89;282;47.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8125;Heilbronn;LK;667;196;22;3.3;0;0;634;95.1;594;498;96;215;36.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8126;Hohenlohekreis;LK;289;259;9;3.1;0;0;282;97.6;253;209;44;77;30.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8127;Schwäbisch Hall;LK;570;294;23;4;0;0;538;94.4;480;388;92;142;29.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8128;Main-Tauber-Kreis;LK;371;281;9;2.4;0;0;352;94.9;312;263;49;105;33.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8135;Heidenheim;LK;429;325;13;3;0;0;410;95.6;385;316;69;129;33.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8136;Ostalbkreis;LK;1,119;358;63;5.6;1;0;1,028;91.9;903;705;198;289;32
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8211;Baden-Baden;SK;257;470;5;1.9;0;0;245;95.3;226;175;51;106;46.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8212;Karlsruhe;SK;1,303;418;57;4.4;0;0;1,162;89.2;1,090;901;189;410;37.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8215;Karlsruhe;LK;1,094;247;40;3.7;0;0;1,040;95.1;1,024;836;188;364;35.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8216;Rastatt;LK;860;374;35;4.1;1;0;801;93.1;745;582;163;252;33.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8221;Heidelberg;SK;937;583;49;5.2;0;0;837;89.3;777;642;135;298;38.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8222;Mannheim;SK;1,820;591;76;4.2;0;0;1,607;88.3;1,510;1,188;322;668;44.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8225;Neckar-Odenwald-Kreis;LK;433;302;8;1.8;0;0;423;97.7;393;324;69;102;26
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8226;Rhein-Neckar-Kreis;LK;1,591;291;37;2.3;0;0;1,498;94.2;1,440;1,171;269;441;30.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8231;Pforzheim;SK;784;631;34;4.3;1;0;709;90.4;670;546;124;293;43.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8235;Calw;LK;361;229;10;2.8;0;0;343;95;333;262;71;126;37.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8236;Enzkreis;LK;426;215;19;4.5;0;0;411;96.5;404;307;97;137;33.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8237;Freudenstadt;LK;283;241;6;2.1;0;0;268;94.7;257;214;43;76;29.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8311;Freiburg im Breisgau;SK;1,948;848;104;5.3;1;0;1,742;89.4;1,529;1,249;280;624;40.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8315;Breisgau-Hochschwarzwald;LK;1,142;435;58;5.1;0;0;1,082;94.7;954;759;195;353;37
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8316;Emmendingen;LK;590;358;28;4.7;0;0;555;94.1;491;395;96;154;31.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8317;Ortenaukreis;LK;1,628;382;46;2.8;0;0;1,531;94;1,438;1,178;260;493;34.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8325;Rottweil;LK;289;208;8;2.8;0;0;274;94.8;262;229;33;91;34.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8326;Schwarzwald-Baar-Kreis;LK;598;283;13;2.2;0;0;553;92.5;523;439;84;198;37.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8327;Tuttlingen;LK;423;303;15;3.5;0;0;401;94.8;378;317;61;142;37.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8335;Konstanz;LK;1,176;414;35;3;1;0;1,063;90.4;953;786;167;337;35.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8336;Lörrach;LK;1,227;537;50;4.1;0;0;1,164;94.9;1,003;772;231;364;36.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8337;Waldshut;LK;491;288;8;1.6;0;0;461;93.9;457;377;80;167;36.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8415;Reutlingen;LK;1,190;416;38;3.2;0;0;1,127;94.7;1,017;793;224;406;39.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8416;Tübingen;LK;787;349;33;4.2;0;0;717;91.1;633;522;111;238;37.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8417;Zollernalbkreis;LK;479;255;11;2.3;0;0;455;95;435;362;73;122;28
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8421;Ulm;SK;688;548;23;3.3;0;0;632;91.9;600;490;110;258;43
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8425;Alb-Donau-Kreis;LK;469;241;15;3.2;0;0;448;95.5;418;346;72;157;37.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8426;Biberach;LK;650;328;18;2.8;1;0;613;94.3;558;453;105;213;38.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8435;Bodenseekreis;LK;839;391;43;5.1;0;0;766;91.3;668;549;119;236;35.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8436;Ravensburg;LK;1,203;425;41;3.4;0;0;1,101;91.5;958;819;139;310;32.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8437;Sigmaringen;LK;527;405;24;4.6;0;0;494;93.7;454;395;59;167;36.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9161;Ingolstadt;KfS;1,063;786;88;8.3;1;0;962;90.5;809;636;173;320;39.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9162;München;KfS;7,079;486;475;6.7;0;0;6,290;88.9;5,685;4,613;1,072;2,897;51
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9163;Rosenheim;KfS;571;905;26;4.6;1;0;509;89.1;463;370;93;201;43.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9171;Altötting;LK;445;403;28;6.3;0;0;421;94.6;367;300;67;118;32.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9172;Berchtesgadener Land;LK;359;342;20;5.6;0;0;340;94.7;316;273;43;127;40.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9173;Bad Tölz-Wolfratshausen;LK;414;327;30;7.2;0;0;400;96.6;354;263;91;148;41.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9174;Dachau;LK;460;301;19;4.1;0;0;415;90.2;391;321;70;181;46.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9175;Ebersberg;LK;339;241;19;5.6;1;0;328;96.8;310;231;79;108;34.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9176;Eichstätt;LK;363;276;18;5;0;0;342;94.2;300;241;59;122;40.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9177;Erding;LK;456;333;25;5.5;0;0;428;93.9;387;304;83;182;47
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9178;Freising;LK;440;247;25;5.7;1;0;407;92.5;390;310;80;209;53.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9179;Fürstenfeldbruck;LK;767;352;59;7.7;0;0;721;94;669;501;168;319;47.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9180;Garmisch-Partenkirchen;LK;438;497;27;6.2;0;0;406;92.7;360;280;80;153;42.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9181;Landsberg am Lech;LK;312;262;27;8.7;1;0;284;91;241;196;45;78;32.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9182;Miesbach;LK;268;270;14;5.2;3;0;258;96.3;234;196;38;86;36.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9183;Mühldorf a.Inn;LK;373;326;13;3.5;0;0;361;96.8;328;263;65;134;40.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9184;München;LK;754;218;45;6;0;0;710;94.2;658;518;140;289;43.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9185;Neuburg-Schrobenhausen;LK;391;407;34;8.7;0;0;370;94.6;303;244;59;89;29.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9186;Pfaffenhofen a.d.Ilm;LK;441;349;28;6.3;0;0;398;90.2;364;303;61;129;35.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9187;Rosenheim;LK;735;283;50;6.8;0;0;690;93.9;622;537;85;197;31.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9188;Starnberg;LK;427;315;36;8.4;0;0;407;95.3;355;280;75;153;43.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9189;Traunstein;LK;629;357;31;4.9;1;0;592;94.1;520;416;104;161;31
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9190;Weilheim-Schongau;LK;502;374;47;9.4;0;0;473;94.2;400;319;81;151;37.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9261;Landshut;KfS;602;846;38;6.3;1;0;535;88.9;477;392;85;213;44.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9262;Passau;KfS;319;616;13;4.1;2;0;273;85.6;243;198;45;82;33.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9263;Straubing;KfS;396;832;26;6.6;0;0;368;92.9;314;260;54;85;27.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9271;Deggendorf;LK;540;455;30;5.6;0;0;503;93.1;436;354;82;125;28.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9272;Freyung-Grafenau;LK;225;287;10;4.4;0;0;219;97.3;189;155;34;31;16.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9273;Kelheim;LK;390;322;40;10.3;0;0;369;94.6;334;266;68;89;26.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9274;Landshut;LK;459;292;27;5.9;0;0;430;93.7;383;301;82;145;37.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9275;Passau;LK;497;261;32;6.4;1;0;442;88.9;382;318;64;74;19.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9276;Regen;LK;211;272;15;7.1;0;0;202;95.7;183;147;36;36;19.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9277;Rottal-Inn;LK;394;327;34;8.6;0;0;372;94.4;324;273;51;83;25.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9278;Straubing-Bogen;LK;171;171;14;8.2;0;0;162;94.7;150;128;22;50;33.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9279;Dingolfing-Landau;LK;271;283;7;2.6;0;0;244;90;216;178;38;72;33.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9361;Amberg;KfS;287;679;10;3.5;0;0;255;88.9;218;185;33;78;35.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9362;Regensburg;KfS;975;646;62;6.4;0;0;833;85.4;725;609;116;304;41.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9363;Weiden i.d.OPf.;KfS;360;846;34;9.4;0;0;325;90.3;288;233;55;71;24.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9371;Amberg-Sulzbach;LK;254;247;11;4.3;0;0;233;91.7;213;176;37;49;23
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9372;Cham;LK;410;322;13;3.2;0;0;377;92;339;289;50;56;16.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9373;Neumarkt i.d.OPf.;LK;320;241;21;6.6;2;0;297;92.8;257;216;41;65;25.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9374;Neustadt a.d.Waldnaab;LK;273;289;18;6.6;0;0;264;96.7;244;190;54;79;32.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9375;Regensburg;LK;450;234;36;8;1;0;430;95.6;398;301;97;106;26.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9376;Schwandorf;LK;513;350;30;5.8;0;0;479;93.4;428;368;60;141;32.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9377;Tirschenreuth;LK;209;287;8;3.8;0;0;201;96.2;171;136;35;22;12.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9461;Bamberg;KfS;657;851;52;7.9;0;0;571;86.9;494;408;86;197;39.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9462;Bayreuth;KfS;439;593;31;7.1;0;0;400;91.1;344;276;68;96;27.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9463;Coburg;KfS;298;723;26;8.7;0;0;273;91.6;224;187;37;63;28.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9464;Hof;KfS;456;992;25;5.5;0;0;415;91;371;282;89;117;31.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9471;Bamberg;LK;389;265;34;8.7;0;0;369;94.9;331;277;54;66;19.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9472;Bayreuth;LK;242;233;18;7.4;0;0;235;97.1;199;148;51;38;19.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9473;Coburg;LK;333;383;18;5.4;0;0;328;98.5;278;225;53;44;15.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9474;Forchheim;LK;381;329;28;7.3;0;0;372;97.6;319;259;60;70;21.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9475;Hof;LK;370;386;19;5.1;1;0;360;97.3;304;231;73;66;21.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9476;Kronach;LK;258;382;20;7.8;0;0;245;95;217;182;35;60;27.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9477;Kulmbach;LK;239;332;18;7.5;0;0;229;95.8;195;164;31;43;22.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9478;Lichtenfels;LK;289;433;21;7.3;1;0;269;93.1;219;175;44;42;19.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9479;Wunsiedel i.Fichtelgebirge;LK;379;516;16;4.2;0;0;348;91.8;304;257;47;84;27.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9561;Ansbach;KfS;379;910;29;7.7;0;0;350;92.3;283;218;65;93;32.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9562;Erlangen;KfS;463;417;28;6;0;0;426;92;384;314;70;111;28.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9563;Fürth;KfS;416;329;19;4.6;0;0;392;94.2;364;290;74;135;37.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9564;Nürnberg;KfS;3,912;759;273;7;4;0;3,479;88.9;2,987;2,362;625;1,271;42.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9565;Schwabach;KfS;134;329;6;4.5;0;0;125;93.3;114;90;24;38;33.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9571;Ansbach;LK;507;277;19;3.7;1;0;482;95.1;428;349;79;120;28
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9572;Erlangen-Höchstadt;LK;326;241;24;7.4;0;0;315;96.6;273;209;64;57;20.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9573;Fürth;LK;197;170;9;4.6;0;0;190;96.4;172;139;33;30;17.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9574;Nürnberger Land;LK;435;256;30;6.9;0;0;420;96.6;357;298;59;100;28
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;297;298;24;8.1;0;0;287;96.6;273;226;47;72;26.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9576;Roth;LK;277;220;9;3.2;0;0;269;97.1;239;197;42;64;26.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9577;Weißenburg-Gunzenhausen;LK;301;320;14;4.7;0;0;293;97.3;256;207;49;74;28.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9661;Aschaffenburg;KfS;418;598;27;6.5;0;0;380;90.9;334;279;55;115;34.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9662;Schweinfurt;KfS;371;694;33;8.9;0;0;338;91.1;282;219;63;116;41.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9663;Würzburg;KfS;848;670;32;3.8;1;0;750;88.4;635;534;101;205;32.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9671;Aschaffenburg;LK;356;205;14;3.9;0;0;345;96.9;319;254;65;86;27
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9672;Bad Kissingen;LK;376;364;24;6.4;0;0;363;96.5;301;239;62;63;20.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9673;Rhön-Grabfeld;LK;255;320;18;7.1;0;0;242;94.9;211;165;46;37;17.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9674;Haßberge;LK;281;333;26;9.3;0;0;264;94;219;169;50;29;13.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9675;Kitzingen;LK;301;333;7;2.3;0;0;288;95.7;259;212;47;69;26.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9676;Miltenberg;LK;380;296;21;5.5;1;0;373;98.2;331;284;47;97;29.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9677;Main-Spessart;LK;426;337;20;4.7;0;0;415;97.4;346;271;75;73;21.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9678;Schweinfurt;LK;226;196;10;4.4;0;0;217;96;179;143;36;48;26.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9679;Würzburg;LK;289;179;14;4.8;0;0;281;97.2;265;212;53;73;27.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9761;Augsburg;KfS;2,365;808;186;7.9;0;0;2,182;92.3;1,849;1,477;372;690;37.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9762;Kaufbeuren;KfS;274;630;23;8.4;1;0;255;93.1;239;190;49;68;28.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9763;Kempten (Allgäu);KfS;553;809;28;5.1;0;0;506;91.5;423;363;60;159;37.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9764;Memmingen;KfS;283;651;7;2.5;0;0;260;91.9;238;198;40;99;41.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9771;Aichach-Friedberg;LK;342;258;24;7;0;0;326;95.3;310;233;77;96;31
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9772;Augsburg;LK;679;272;49;7.2;0;0;632;93.1;582;449;133;170;29.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9773;Dillingen a.d.Donau;LK;346;364;19;5.5;0;0;323;93.4;282;232;50;71;25.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9774;Günzburg;LK;497;399;32;6.4;1;0;471;94.8;431;360;71;150;34.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9775;Neu-Ulm;LK;866;502;86;9.9;0;0;792;91.5;716;563;153;272;38
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9776;Lindau (Bodensee);LK;285;351;21;7.4;0;0;268;94;239;192;47;87;36.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9777;Ostallgäu;LK;380;273;24;6.3;0;0;364;95.8;327;247;80;97;29.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9778;Unterallgäu;LK;377;264;17;4.5;0;0;357;94.7;326;262;64;105;32.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9779;Donau-Ries;LK;455;342;29;6.4;0;0;431;94.7;389;330;59;144;37
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9780;Oberallgäu;LK;424;274;34;8;0;0;395;93.2;355;288;67;109;30.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;10041;Regionalverband Saarbrücken;RV;2,523;764;220;8.7;1;0;2,274;90.1;2,044;1,593;451;560;27.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;10042;Merzig-Wadern;LK;380;367;30;7.9;0;0;355;93.4;331;257;74;91;27.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;10043;Neunkirchen;LK;586;440;38;6.5;0;0;538;91.8;528;425;103;94;17.8
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;10044;Saarlouis;LK;993;507;93;9.4;1;0;948;95.5;856;680;176;234;27.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;10045;Saarpfalz-Kreis;LK;634;442;47;7.4;2;0;586;92.4;554;452;102;119;21.5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;10046;St. Wendel;LK;285;324;11;3.9;0;0;262;91.9;252;202;50;35;13.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;11000;Berlin;KfS;30,128;834;2,188;7.3;3;0;25,509;84.7;21,351;16,950;4,401;7,833;36.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12051;Brandenburg an der Havel;KfS;400;556;8;2;0;0;367;91.8;341;265;76;51;15
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12052;Cottbus;KfS;688;681;25;3.6;0;0;619;90;517;431;86;117;22.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12053;Frankfurt (Oder);KfS;281;483;14;5;0;0;249;88.6;235;192;43;57;24.3
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12054;Potsdam;KfS;907;516;41;4.5;0;0;785;86.5;680;545;135;204;30
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12060;Barnim;LK;777;430;41;5.3;0;0;705;90.7;634;506;128;91;14.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12061;Dahme-Spreewald;LK;670;400;32;4.8;0;0;621;92.7;587;488;99;102;17.4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12062;Elbe-Elster;LK;399;386;16;4;0;0;368;92.2;331;273;58;60;18.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12063;Havelland;LK;685;426;25;3.6;0;0;639;93.3;577;442;135;87;15.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12064;Märkisch-Oderland;LK;706;366;26;3.7;1;0;657;93.1;609;491;118;86;14.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12065;Oberhavel;LK;917;437;41;4.5;0;0;834;90.9;760;600;160;146;19.2
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12066;Oberspreewald-Lausitz;LK;428;385;19;4.4;0;0;400;93.5;363;289;74;46;12.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12067;Oder-Spree;LK;618;347;15;2.4;0;0;565;91.4;554;456;98;127;22.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12068;Ostprignitz-Ruppin;LK;624;628;39;6.3;0;0;586;93.9;491;394;97;72;14.7
